Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_6d6c4-c6c74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1c413-27363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5e273-4804c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_788e3-a1d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ec0f9-626b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d5f8a-cd6e2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_caa2e-c1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bf465-a801f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fde0f-9b0b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_71bbc-be010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_be010-ffdbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_71bbc-fe7c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1a23f-0b134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bbdf3-0b134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e4b2d-61ef8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
