Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_7896b-7571d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_23be2-14eb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_18af0-a6279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d7464-65c00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_aee5f-70b38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cb212-b5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8ea1a-92207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_31c20-4168f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0330a-eb777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a8b85-cbe76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_33bb0-cb2a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_233bc-817d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4e9ad-8107e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2191f-8a96c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cb18b-a167b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_317a0-e2e94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0b210-9afa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_36111-f70f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_acc49-723a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_14216-40cd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
