Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_fb182-962c1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rev_962c1-9bb4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_355e3-fb9e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d895d-b9bd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a94af-ee536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9ac2c-5d66d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_49a31-bfaa6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a2c7b-b40ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8cb13-a6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f893c-7c235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7c235-eadae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_47e7a-3b90c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d1118-bd6c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4a2d5-d4f7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d269c-5f057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_958c6-9a850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ee803-4a2d5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_09234-fe220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_51038-397ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4c644-54e3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fd572-10715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3508d-c83d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_64d8d-d5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dccc4-23803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a4146-29d87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_81303-3a526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c0ff2-b5d69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_845aa-f3944,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rev_17d91-40742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_40742-8edfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_719eb-4c8c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0640a-a5e9e,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
rev_a5db4-84173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1f8dc-d1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f2738-33512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_33512-c5bce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d0d86-568b0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rev_05b9e-13e55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5d964-62edc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d7598-6683d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e3850-6bca4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_88fa8-acd71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_acd71-e26b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5c377-26d30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_46874-12909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9c093-12909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_352c1-12909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_12909-4ecba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_daad4-d635a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_58332-37e8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7d5e8-550b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fc232-81987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b4c13-f7def,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8e2df-69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5bc9d-5e328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c5d75-1f806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c669c-d505c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7987e-34d48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_36488-469fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_469fc-0b052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7c74d-eb076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b84ca-af968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e4b20-54735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_afd5d-f5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cfa11-4ed09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dffad-51bea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_df6b2-39099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_35f89-77d02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_be6e5-645e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a2cb0-eaa57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
